item,itemLabel,itemPID,article
http://www.wikidata.org/entity/Q6089728,Kabaköy,857175,
http://www.wikidata.org/entity/Q12878601,Kabirion,550604,
http://www.wikidata.org/entity/Q1720833,Kablow,20501,
http://www.wikidata.org/entity/Q55887438,Kabul hoard,576937594,https://en.wikipedia.org/wiki/Kabul_hoard
http://www.wikidata.org/entity/Q21975633,Kadurugoda Vihara,50037,https://en.wikipedia.org/wiki/Ancient_Kadurugoda_Viharaya
http://www.wikidata.org/entity/Q1720985,Kadyanda,638885,https://en.wikipedia.org/wiki/Cadyanda
http://www.wikidata.org/entity/Q12824964,Kafirkala,971771,https://en.wikipedia.org/wiki/Kafir-kala_(Tajikistan)
http://www.wikidata.org/entity/Q29788547,Kainepolis,570322,https://en.wikipedia.org/wiki/Caenepolis
http://www.wikidata.org/entity/Q60792091,Kainepolis,786047,"https://en.wikipedia.org/wiki/Kainepolis,_Egypt"
http://www.wikidata.org/entity/Q3316213,Kainua,393448,
http://www.wikidata.org/entity/Q12282914,"Kaisareia, Kozani",491625,"https://en.wikipedia.org/wiki/Kaisareia,_Kozani"
http://www.wikidata.org/entity/Q69048,Kaiseraugst,81716458,https://en.wikipedia.org/wiki/Kaiseraugst
http://www.wikidata.org/entity/Q103164609,Kaiseraugst (Samian Ware Discovery Site),177494,
http://www.wikidata.org/entity/Q874833,Kaisersteinbruch,128421,
http://www.wikidata.org/entity/Q109782419,Kaisesa,252952,
http://www.wikidata.org/entity/Q109689998,Kaiskata,252953,
http://www.wikidata.org/entity/Q6349557,"Kako, Bihar",59856,"https://en.wikipedia.org/wiki/Kako,_Bihar"
http://www.wikidata.org/entity/Q65067934,Kalabantia,638888,https://en.wikipedia.org/wiki/Kalabantia
http://www.wikidata.org/entity/Q5759726,Kalakorikos,246279,
http://www.wikidata.org/entity/Q65051549,Kalamos,521050,https://en.wikipedia.org/wiki/Kalamos_(Thrace)
http://www.wikidata.org/entity/Q991274,Kalamos,530917,https://en.wikipedia.org/wiki/Kalamos_(island)
http://www.wikidata.org/entity/Q6350498,Kalamydi,589832,https://en.wikipedia.org/wiki/Kalamydi
http://www.wikidata.org/entity/Q79594816,Kalanthia,648660,https://en.wikipedia.org/wiki/Kalanthia
http://www.wikidata.org/entity/Q1014225,Kalapodi,540665,https://en.wikipedia.org/wiki/Kalapodi
http://www.wikidata.org/entity/Q1443132,Kalaureia,570325,https://en.wikipedia.org/wiki/Kalaureia
http://www.wikidata.org/entity/Q65043740,Kale Peuke,550607,https://en.wikipedia.org/wiki/Kale_Peuke
http://www.wikidata.org/entity/Q1142695,"Kalentzi, Achaea",530911,https://en.wikipedia.org/wiki/Kalentzi
http://www.wikidata.org/entity/Q3192199,Kalindoia,491627,https://en.wikipedia.org/wiki/Calindoia
http://www.wikidata.org/entity/Q1478519,Kalivo,530912,
http://www.wikidata.org/entity/Q60176450,Kalkriese,98992,https://en.wikipedia.org/wiki/Kalkriese
http://www.wikidata.org/entity/Q38281541,Kallion,540849,https://en.wikipedia.org/wiki/Callium
http://www.wikidata.org/entity/Q4210299,Kalos Limen,226646,
http://www.wikidata.org/entity/Q1722579,Kalota,658492,
http://www.wikidata.org/entity/Q527809,Kalymnos,599684,https://en.wikipedia.org/wiki/Kalymnos
http://www.wikidata.org/entity/Q1320260,Kamaran,39318,https://en.wikipedia.org/wiki/Kamaran
http://www.wikidata.org/entity/Q943675,Kamares,187018676,"https://en.wikipedia.org/wiki/Kamares,_Crete"
http://www.wikidata.org/entity/Q2738464,Kamares Cave,187018676,
http://www.wikidata.org/entity/Q854843,Kamarina,462126,"https://en.wikipedia.org/wiki/Kamarina,_Sicily"
http://www.wikidata.org/entity/Q1231539,Kameiros,589836,https://en.wikipedia.org/wiki/Camirus
http://www.wikidata.org/entity/Q992221,Kamilari,589835,https://en.wikipedia.org/wiki/Kamilari
http://www.wikidata.org/entity/Q105763865,Kampos Krousos,550614,
http://www.wikidata.org/entity/Q926255,Kamyana Mohyla,556346241,https://en.wikipedia.org/wiki/Kamyana_Mohyla
http://www.wikidata.org/entity/Q45604,Kandahar,59669,https://en.wikipedia.org/wiki/Kandahar
http://www.wikidata.org/entity/Q547776,Kandanos,589838,https://en.wikipedia.org/wiki/Kandanos
http://www.wikidata.org/entity/Q681096,Kandyba,638892,https://en.wikipedia.org/wiki/Kandyba
http://www.wikidata.org/entity/Q12878481,Kanethos,543742,
http://www.wikidata.org/entity/Q85773503,Kanna,648662,https://en.wikipedia.org/wiki/Kanna_(Lycaonia)
http://www.wikidata.org/entity/Q16329953,Kaous,573271,https://en.wikipedia.org/wiki/Caus_(Arcadia)
http://www.wikidata.org/entity/Q4213429,Kara Tepe,348167893,https://en.wikipedia.org/wiki/Kara_Tepe
http://www.wikidata.org/entity/Q1728921,Karakuş,658501,https://en.wikipedia.org/wiki/Karaku%C5%9F_Tumulus
http://www.wikidata.org/entity/Q109788886,Karalus,252954,
http://www.wikidata.org/entity/Q1418783,Karamagara Bridge,629685,https://en.wikipedia.org/wiki/Karamagara_Bridge
http://www.wikidata.org/entity/Q262579,Karaman,648693,https://en.wikipedia.org/wiki/Karaman
http://www.wikidata.org/entity/Q2488636,Karamenderes River,550871,https://en.wikipedia.org/wiki/Karamenderes_River
http://www.wikidata.org/entity/Q109789049,Karaues,252955,
http://www.wikidata.org/entity/Q16542973,Kardamyle,570330,https://en.wikipedia.org/wiki/Cardamyle
http://www.wikidata.org/entity/Q62921868,Kardamyle (Chios),550619,https://en.wikipedia.org/wiki/Cardamyle_(Chios)
http://www.wikidata.org/entity/Q2641339,Karduniaš,912816,https://en.wikipedia.org/wiki/Kardunia%C5%A1
http://www.wikidata.org/entity/Q1734354,Karfi,589842,https://en.wikipedia.org/wiki/Karfi
http://www.wikidata.org/entity/Q775393,Karlobag,197575,https://en.wikipedia.org/wiki/Karlobag
http://www.wikidata.org/entity/Q2452778,Karolino-Buhaz,226655,
http://www.wikidata.org/entity/Q1734309,Karpasia,707526,https://en.wikipedia.org/wiki/Karpasia_(town)
http://www.wikidata.org/entity/Q65082020,Karpathos,589841,https://en.wikipedia.org/wiki/Karpathos_(city)
http://www.wikidata.org/entity/Q127063,Kars,692712721,https://en.wikipedia.org/wiki/Kars
http://www.wikidata.org/entity/Q12878783,Karthaia,570333,https://en.wikipedia.org/wiki/Carthaea
http://www.wikidata.org/entity/Q59148716,Karyai,570335,https://en.wikipedia.org/wiki/Caryae
http://www.wikidata.org/entity/Q13554032,Karystos,570336,https://en.wikipedia.org/wiki/Carystus
http://www.wikidata.org/entity/Q995656,Karystos,570336,https://en.wikipedia.org/wiki/Karystos
http://www.wikidata.org/entity/Q111526675,Kasai,638904,
http://www.wikidata.org/entity/Q65066291,Kasara,599696,https://en.wikipedia.org/wiki/Kasara_(Caria)
http://www.wikidata.org/entity/Q2653780,Kasnakovo,216862,https://en.wikipedia.org/wiki/Kasnakovo
http://www.wikidata.org/entity/Q533410,Kasos,589846,https://en.wikipedia.org/wiki/Kasos
http://www.wikidata.org/entity/Q65082025,Kasos,589845,https://en.wikipedia.org/wiki/Kasos_(city)
http://www.wikidata.org/entity/Q106182356,Kassala,344411,
http://www.wikidata.org/entity/Q2625955,Kassandra Peninsula,491682,https://en.wikipedia.org/wiki/Pallene_(Chalcidice)
http://www.wikidata.org/entity/Q15297479,Kassiopi Castle,530920,https://en.wikipedia.org/wiki/Kassiopi_Castle
http://www.wikidata.org/entity/Q3560298,Kassopaioi Municipal Unit,530923,https://en.wikipedia.org/wiki/Kassopaia
http://www.wikidata.org/entity/Q380844,Kassope,530922,https://en.wikipedia.org/wiki/Cassope
http://www.wikidata.org/entity/Q18010006,Kasta tomb,864330772,https://en.wikipedia.org/wiki/Kasta_Tomb
http://www.wikidata.org/entity/Q51557490,Kastell Miltenberg Ost,118846,
http://www.wikidata.org/entity/Q51415709,Kastell Miltenberg-Altstadt,118845,
http://www.wikidata.org/entity/Q61875551,Kastell Moos-Burgstall,118850,
http://www.wikidata.org/entity/Q1343017,Kastell Neckarburken,118862,
http://www.wikidata.org/entity/Q32064050,Kastell Trennfurt,118999,https://en.wikipedia.org/wiki/Trennfurt_Roman_Fort
http://www.wikidata.org/entity/Q212096,Kastelorizo,638989,https://en.wikipedia.org/wiki/Kastellorizo
http://www.wikidata.org/entity/Q15121418,Kastri of Syros,570338,
http://www.wikidata.org/entity/Q100943284,Kastron Mefaa,697646,
http://www.wikidata.org/entity/Q28135909,Katakekaumene,609427,https://en.wikipedia.org/wiki/Katakekaumene
http://www.wikidata.org/entity/Q210470,Katerini,491631,https://en.wikipedia.org/wiki/Katerini
http://www.wikidata.org/entity/Q110880077,Kato Aetos,530934,
http://www.wikidata.org/entity/Q21644987,Kato Tritos (Lesbos),550630,
http://www.wikidata.org/entity/Q3814022,Kaukana,465930,https://en.wikipedia.org/wiki/Kaukana
http://www.wikidata.org/entity/Q2943066,Kaukonoi,570343,
http://www.wikidata.org/entity/Q608095,Kaunos,638796,https://en.wikipedia.org/wiki/Kaunos
http://www.wikidata.org/entity/Q158088,Kavadarci,491633,https://en.wikipedia.org/wiki/Kavadarci
http://www.wikidata.org/entity/Q187352,Kavala,894133,https://en.wikipedia.org/wiki/Kavala
http://www.wikidata.org/entity/Q23586048,Kavousi Kastro,589860,https://en.wikipedia.org/wiki/Kavousi_Kastro
http://www.wikidata.org/entity/Q48338,Kayseri,629035,https://en.wikipedia.org/wiki/Kayseri
http://www.wikidata.org/entity/Q192926,Kazanlak,216863,https://en.wikipedia.org/wiki/Kazanlak
http://www.wikidata.org/entity/Q254087,Kazarma Mycenaean Bridge,770053487,https://en.wikipedia.org/wiki/Arkadiko_Bridge
http://www.wikidata.org/entity/Q214109,Kea,570348,https://en.wikipedia.org/wiki/Kea_(island)
http://www.wikidata.org/entity/Q533496,Kecharis Monastery,92641217,https://en.wikipedia.org/wiki/Kecharis_Monastery
http://www.wikidata.org/entity/Q2585161,Kedesh,678215,https://en.wikipedia.org/wiki/Kedesh
http://www.wikidata.org/entity/Q13416288,Kedoi,579969,https://en.wikipedia.org/wiki/Cedi_(Attica)
http://www.wikidata.org/entity/Q178488,Kefalonia,530826,https://en.wikipedia.org/wiki/Cephalonia
http://www.wikidata.org/entity/Q6047559,Kefken Island,511446,https://en.wikipedia.org/wiki/Kefken_Island
http://www.wikidata.org/entity/Q13426463,Keiriadai,579970,https://en.wikipedia.org/wiki/Ceriadae
http://www.wikidata.org/entity/Q1738167,Kelenderis,648596,
http://www.wikidata.org/entity/Q3045328,Kelkit River,857217,https://en.wikipedia.org/wiki/Kelkit_River
http://www.wikidata.org/entity/Q1738281,Kellia,727141,https://en.wikipedia.org/wiki/Kellia
http://www.wikidata.org/entity/Q3814386,Kellis,776189,https://en.wikipedia.org/wiki/Kellis
http://www.wikidata.org/entity/Q3322395,Ken River,59757,https://en.wikipedia.org/wiki/Ken_River
http://www.wikidata.org/entity/Q13445967,Kephale,579971,https://en.wikipedia.org/wiki/Cephale
http://www.wikidata.org/entity/Q13415481,Kephisia,579972,https://en.wikipedia.org/wiki/Cephisia
http://www.wikidata.org/entity/Q3555347,Kepoi,854695,https://en.wikipedia.org/wiki/Kepoi
http://www.wikidata.org/entity/Q65089314,Kepos,521056,https://en.wikipedia.org/wiki/Kepos
http://www.wikidata.org/entity/Q630974,Kerameikos,97294452,https://en.wikipedia.org/wiki/Kerameikos
http://www.wikidata.org/entity/Q13445947,Kerameis,579975,https://en.wikipedia.org/wiki/Cerameis
http://www.wikidata.org/entity/Q2459716,Kercado cairn,219854861,
http://www.wikidata.org/entity/Q6393862,"Keri, Greece",530981,
http://www.wikidata.org/entity/Q65237208,Keria,599708,
http://www.wikidata.org/entity/Q1336601,Kerkenes,619244,https://en.wikipedia.org/wiki/Kerkenes
http://www.wikidata.org/entity/Q761460,Kerkennah,324690,https://en.wikipedia.org/wiki/Kerkennah_Islands
http://www.wikidata.org/entity/Q26156285,Kerkeosiris,736936,
http://www.wikidata.org/entity/Q43007168,Kerkis,599710,
http://www.wikidata.org/entity/Q538061,Kerkouane,315050,https://en.wikipedia.org/wiki/Kerkouane
http://www.wikidata.org/entity/Q8344183,Kerynitis,570355,
http://www.wikidata.org/entity/Q122322,Keston,79544,https://en.wikipedia.org/wiki/Keston
http://www.wikidata.org/entity/Q2662246,Ketef Hinnom,252614720,https://en.wikipedia.org/wiki/Ketef_Hinnom
http://www.wikidata.org/entity/Q13464914,Kettos,579978,https://en.wikipedia.org/wiki/Cettus
http://www.wikidata.org/entity/Q15236020,Khalde,678177,https://en.wikipedia.org/wiki/Khalde
http://www.wikidata.org/entity/Q1740567,Kharab Shams,658507,
http://www.wikidata.org/entity/Q56399450,Khios,550496,
http://www.wikidata.org/entity/Q28408071,Khirbat Faynan,697726,https://en.wikipedia.org/wiki/Khirbat_Faynan
http://www.wikidata.org/entity/Q2063503,Khirbet Kerak,678333,https://en.wikipedia.org/wiki/Khirbet_Kerak
http://www.wikidata.org/entity/Q910323,Khirbet Qeiyafa,45016675,https://en.wikipedia.org/wiki/Khirbet_Qeiyafa
http://www.wikidata.org/entity/Q385086,Khirokitia,755568222,https://en.wikipedia.org/wiki/Khirokitia
http://www.wikidata.org/entity/Q106495470,Khulayf,354106,
http://www.wikidata.org/entity/Q108321113,Khwaja Hafiz,971805,
http://www.wikidata.org/entity/Q106496149,Ki'am,344413,
http://www.wikidata.org/entity/Q1643467,Kibyra,638804,https://en.wikipedia.org/wiki/Cibyra
http://www.wikidata.org/entity/Q13446026,Kikynna,579979,https://en.wikipedia.org/wiki/Cicynna
http://www.wikidata.org/entity/Q65068735,Kildara,599714,https://en.wikipedia.org/wiki/Kildara
http://www.wikidata.org/entity/Q105763631,Killaion,550644,
http://www.wikidata.org/entity/Q16124734,Kimar,658509,"https://en.wikipedia.org/wiki/Kimar,_Syria"
http://www.wikidata.org/entity/Q619131,Kimmerikon,854696,https://en.wikipedia.org/wiki/Kimmerikon
http://www.wikidata.org/entity/Q919194,Kimolos,589868,https://en.wikipedia.org/wiki/Kimolos
http://www.wikidata.org/entity/Q1741684,Kinaros,599715,https://en.wikipedia.org/wiki/Kinaros
http://www.wikidata.org/entity/Q567142,Kindsbach,109082,https://en.wikipedia.org/wiki/Kindsbach
http://www.wikidata.org/entity/Q19083,Kingdom of Iberia,863807,https://en.wikipedia.org/wiki/Kingdom_of_Iberia
http://www.wikidata.org/entity/Q6413039,Kings Weston Roman Villa,474421677,https://en.wikipedia.org/wiki/Kings_Weston_Roman_Villa
http://www.wikidata.org/entity/Q81444113,Kinneil fortlet,728068766,
http://www.wikidata.org/entity/Q527898,Kippenheim,109083,https://en.wikipedia.org/wiki/Kippenheim
http://www.wikidata.org/entity/Q504880,Kirchheim bei München,118736,https://en.wikipedia.org/wiki/Kirchheim_bei_M%C3%BCnchen
http://www.wikidata.org/entity/Q15067675,Kirikongo,186716626,https://en.wikipedia.org/wiki/Kirikongo
http://www.wikidata.org/entity/Q81332937,Kirkintilloch Roman fort,89218,
http://www.wikidata.org/entity/Q173310,Kirkuk,893941,https://en.wikipedia.org/wiki/Kirkuk
http://www.wikidata.org/entity/Q2140102,Kirthar Mountains,59697,https://en.wikipedia.org/wiki/Kirthar_Mountains
http://www.wikidata.org/entity/Q38280004,Kisamos ancient city,589870,https://en.wikipedia.org/wiki/Cisamus
http://www.wikidata.org/entity/Q958654,Kisapostag,197338,https://en.wikipedia.org/wiki/Kisapostag
http://www.wikidata.org/entity/Q132272,Kish,894028,https://en.wikipedia.org/wiki/Kish_(Sumer)
http://www.wikidata.org/entity/Q1743701,Kishon River,678321,https://en.wikipedia.org/wiki/Kishon_River
http://www.wikidata.org/entity/Q1147780,Kithairon,540714,https://en.wikipedia.org/wiki/Cithaeron
http://www.wikidata.org/entity/Q647970,Kladeos,570358,https://en.wikipedia.org/wiki/Kladeos
http://www.wikidata.org/entity/Q536598,Klazomenai,550650,https://en.wikipedia.org/wiki/Klazomenai
http://www.wikidata.org/entity/Q536598,Klazomenai,550651,https://en.wikipedia.org/wiki/Klazomenai
http://www.wikidata.org/entity/Q1678694,Kleinkastell Freimühle,346876400,
http://www.wikidata.org/entity/Q2741490,Kleinkastell Oberranna,118972,
http://www.wikidata.org/entity/Q55645191,Kleinkastell Steinkirchen,118975,
http://www.wikidata.org/entity/Q505068,Kleinlangheim,118783,https://en.wikipedia.org/wiki/Kleinlangheim
http://www.wikidata.org/entity/Q2537130,Kleitor,570359,https://en.wikipedia.org/wiki/Cleitor
http://www.wikidata.org/entity/Q26985005,Kleitor River,570360,https://en.wikipedia.org/wiki/Kleitor_River
http://www.wikidata.org/entity/Q85774679,Kleros Politike,609436,https://en.wikipedia.org/wiki/Kleros_Politike
http://www.wikidata.org/entity/Q2180041,Klimonas,13818292,https://en.wikipedia.org/wiki/Klimonas
http://www.wikidata.org/entity/Q3646487,Klukhorski pass,857192,
http://www.wikidata.org/entity/Q690575,Knidos,599576,https://en.wikipedia.org/wiki/Knidos
http://www.wikidata.org/entity/Q6422076,"Knidos, Cyprus",707539,"https://en.wikipedia.org/wiki/Knidos,_Cyprus"
http://www.wikidata.org/entity/Q17984614,Knockeen Portal Tomb,191098849,https://en.wikipedia.org/wiki/Knockeen_Portal_Tomb
http://www.wikidata.org/entity/Q3815935,Knocknakilla,275434851,https://en.wikipedia.org/wiki/Knocknakilla
http://www.wikidata.org/entity/Q6423006,Knook Castle,579745678,https://en.wikipedia.org/wiki/Knook_Castle
http://www.wikidata.org/entity/Q173527,Knossos,589872,https://en.wikipedia.org/wiki/Knossos
http://www.wikidata.org/entity/Q15148617,Knowlton Circles,251814622,https://en.wikipedia.org/wiki/Knowlton_Circles
http://www.wikidata.org/entity/Q65068412,Kodapeis,606316,https://en.wikipedia.org/wiki/Kodapeis
http://www.wikidata.org/entity/Q21556405,Kodrana,60546,
http://www.wikidata.org/entity/Q106726522,Kodrigai,658511,
http://www.wikidata.org/entity/Q2121746,Koi Krylgan Kala,189758765,https://en.wikipedia.org/wiki/Koi_Krylgan_Kala
http://www.wikidata.org/entity/Q16330522,Koila of Euboea,540873,
http://www.wikidata.org/entity/Q13426464,Koile,579980,https://en.wikipedia.org/wiki/Coele
http://www.wikidata.org/entity/Q3198324,Koiliaris,590020,
http://www.wikidata.org/entity/Q1779520,Kollytos,582864,https://en.wikipedia.org/wiki/Collytus
http://www.wikidata.org/entity/Q85774838,Koloe,550659,https://en.wikipedia.org/wiki/Koloe_(Lydia)
http://www.wikidata.org/entity/Q38281109,Kolona,122622385,
http://www.wikidata.org/entity/Q13422951,Kolonai,579983,https://en.wikipedia.org/wiki/Colonae_(Antiochis)
http://www.wikidata.org/entity/Q13465130,Kolonai,579983,https://en.wikipedia.org/wiki/Colonae_(Leontis)
http://www.wikidata.org/entity/Q6427503,Kolonai,550661,https://en.wikipedia.org/wiki/Kolonai
http://www.wikidata.org/entity/Q109789473,Kolounioku,252957,
http://www.wikidata.org/entity/Q12236559,Kom El-Dikka,845040004,https://en.wikipedia.org/wiki/Kom_El_Deka
http://www.wikidata.org/entity/Q138833,Kom Ombo,786079,https://en.wikipedia.org/wiki/Kom_Ombo
http://www.wikidata.org/entity/Q1115948,Kom el-Nana,851304643,https://en.wikipedia.org/wiki/Kom_el-Nana
http://www.wikidata.org/entity/Q261162,Komjatice,128428,https://en.wikipedia.org/wiki/Komjatice
http://www.wikidata.org/entity/Q788080,Kommos,589690,https://en.wikipedia.org/wiki/Kommos_(Crete)
http://www.wikidata.org/entity/Q103166408,Komárom (Samian Ware Discovery Site),197180,
http://www.wikidata.org/entity/Q16551768,Kondaia,540875,https://en.wikipedia.org/wiki/Kondaia
http://www.wikidata.org/entity/Q6429634,Konope,530959,https://en.wikipedia.org/wiki/Conope
http://www.wikidata.org/entity/Q13478854,Konthyle,579987,https://en.wikipedia.org/wiki/Conthyle
http://www.wikidata.org/entity/Q60824875,Kontopigado site,295845007,
http://www.wikidata.org/entity/Q107587799,Kontoporeia,573298,
http://www.wikidata.org/entity/Q368385,Kopačevo,197339,https://en.wikipedia.org/wiki/Kopa%C4%8Devo
http://www.wikidata.org/entity/Q18079262,Kopros,579989,https://en.wikipedia.org/wiki/Coprus
http://www.wikidata.org/entity/Q60790773,Korakias,589762,https://en.wikipedia.org/wiki/Korakias
http://www.wikidata.org/entity/Q65239771,Korakou,312809379,
http://www.wikidata.org/entity/Q1343921,Korba,314943,"https://en.wikipedia.org/wiki/Korba,_Tunisia"
http://www.wikidata.org/entity/Q646007,Korbovo,207216,https://en.wikipedia.org/wiki/Korbovo
http://www.wikidata.org/entity/Q20003648,Kordin III Temple,669962521,
http://www.wikidata.org/entity/Q2402686,Kordin Temples,903510061,https://en.wikipedia.org/wiki/Kordin_Temples
http://www.wikidata.org/entity/Q593295,"Koroneia, Boeotia",540717,https://en.wikipedia.org/wiki/Coroneia_(Boeotia)
http://www.wikidata.org/entity/Q60790577,Korope,540881,https://en.wikipedia.org/wiki/Korope
http://www.wikidata.org/entity/Q12995,Kortrijk,108911,https://en.wikipedia.org/wiki/Kortrijk
http://www.wikidata.org/entity/Q13426465,Korydallos,579992,https://en.wikipedia.org/wiki/Corydallus
http://www.wikidata.org/entity/Q25024356,Koryphasion cape,570375,
http://www.wikidata.org/entity/Q13288,Korčula,197224,https://en.wikipedia.org/wiki/Kor%C4%8Dula
http://www.wikidata.org/entity/Q13289,Korčula,197340,https://en.wikipedia.org/wiki/Kor%C4%8Dula_(town)
http://www.wikidata.org/entity/Q187027,Kos,599581,https://en.wikipedia.org/wiki/Kos
http://www.wikidata.org/entity/Q568212,Kos (city),599728,"https://en.wikipedia.org/wiki/Kos,_Greece"
http://www.wikidata.org/entity/Q1194868,Kosambi,59873,https://en.wikipedia.org/wiki/Kosambi
http://www.wikidata.org/entity/Q13427378,Kothokidai,579995,https://en.wikipedia.org/wiki/Cothocidae
http://www.wikidata.org/entity/Q15209931,Kotilion mountain,570377,
http://www.wikidata.org/entity/Q21089229,Kotyora,857200,
http://www.wikidata.org/entity/Q745477,Koufonisi,589909,https://en.wikipedia.org/wiki/Koufonisi_(Crete)
http://www.wikidata.org/entity/Q1711018,Koukonesi,645204823,https://en.wikipedia.org/wiki/Koukonesi
http://www.wikidata.org/entity/Q3199318,Kouphovouno,875552307,
http://www.wikidata.org/entity/Q12879320,Kouris River,707565,https://en.wikipedia.org/wiki/Kouris_River
http://www.wikidata.org/entity/Q1167127,Kouros of Apollonas,599508,https://en.wikipedia.org/wiki/Kouros_of_Apollonas
http://www.wikidata.org/entity/Q116810261,Koyuk Shahri,418515134,
http://www.wikidata.org/entity/Q1459017,Košava,207218,https://en.wikipedia.org/wiki/Ko%C5%A1ava_(wind)
http://www.wikidata.org/entity/Q1078492,Krachimir,207222,https://en.wikipedia.org/wiki/Krachimir
http://www.wikidata.org/entity/Q177549,Krak des Chevaliers,587486981,https://en.wikipedia.org/wiki/Krak_des_Chevaliers
http://www.wikidata.org/entity/Q104364036,Kranaion cave sanctuary,589881,
http://www.wikidata.org/entity/Q1786468,Kranioi,530962,https://en.wikipedia.org/wiki/Cranii
http://www.wikidata.org/entity/Q101048087,Krathis,570382,
http://www.wikidata.org/entity/Q6436394,Krathis,570381,https://en.wikipedia.org/wiki/Krathis
http://www.wikidata.org/entity/Q112301773,Kravari,570158,
http://www.wikidata.org/entity/Q563870,Kreimbach-Kaulbach,109090,https://en.wikipedia.org/wiki/Kreimbach-Kaulbach
http://www.wikidata.org/entity/Q1022740,Krepoljin,207226,https://en.wikipedia.org/wiki/Krepoljin
http://www.wikidata.org/entity/Q6436822,Kressa,501483,https://en.wikipedia.org/wiki/Cressa_(Thrace)
http://www.wikidata.org/entity/Q13407147,Krestena,570659,https://en.wikipedia.org/wiki/Krestena
http://www.wikidata.org/entity/Q633636,Kriftel,109091,https://en.wikipedia.org/wiki/Kriftel
http://www.wikidata.org/entity/Q3817001,Krimisa,452353,https://en.wikipedia.org/wiki/Krimisa
http://www.wikidata.org/entity/Q13422958,Krioa,585923,https://en.wikipedia.org/wiki/Crioa_(Attica)
http://www.wikidata.org/entity/Q6438560,Krithotai,501485,https://en.wikipedia.org/wiki/Crithote_(Thrace)
http://www.wikidata.org/entity/Q1789548,Krivelj,207227,https://en.wikipedia.org/wiki/Krivelj
http://www.wikidata.org/entity/Q3656050,Krobyzoi,216865,https://en.wikipedia.org/wiki/Krobyzoi
http://www.wikidata.org/entity/Q106136396,Krokodeilos,363982,
http://www.wikidata.org/entity/Q1789784,Krommyon,570386,https://en.wikipedia.org/wiki/Crommyon
http://www.wikidata.org/entity/Q1250184,Kronion Hill,573311,
http://www.wikidata.org/entity/Q13465160,Kropidai,579996,https://en.wikipedia.org/wiki/Cropia_(Attica)
http://www.wikidata.org/entity/Q817375,Kruishoutem,109093,https://en.wikipedia.org/wiki/Kruishoutem
http://www.wikidata.org/entity/Q6439455,Krusza Zamkowa,20515,https://en.wikipedia.org/wiki/Krusza_Zamkowa
http://www.wikidata.org/entity/Q3263231,Kryspinów,128434,https://en.wikipedia.org/wiki/Kryspin%C3%B3w
http://www.wikidata.org/entity/Q975144,Krčmar,207225,https://en.wikipedia.org/wiki/Kr%C4%8Dmar
http://www.wikidata.org/entity/Q1790786,Ktimene,540894,
http://www.wikidata.org/entity/Q109690086,Kueliokos,252958,
http://www.wikidata.org/entity/Q106137021,Kumm ed-Deba,363983,
http://www.wikidata.org/entity/Q279572,Kundl,187441,https://en.wikipedia.org/wiki/Kundl
http://www.wikidata.org/entity/Q108155,Kunduz,971746,https://en.wikipedia.org/wiki/Kunduz
http://www.wikidata.org/entity/Q2985144,Kunduz River,59789,https://en.wikipedia.org/wiki/Kunduz_River
http://www.wikidata.org/entity/Q2264258,Kungsgården,20516,
http://www.wikidata.org/entity/Q187871,Kunlun Mountains,59804,https://en.wikipedia.org/wiki/Kunlun_Mountains
http://www.wikidata.org/entity/Q1269403,Kuruçay Höyük,630619066,
http://www.wikidata.org/entity/Q6601541,Kuruçeşme,520984,https://en.wikipedia.org/wiki/Kuru%C3%A7e%C5%9Fme
http://www.wikidata.org/entity/Q2730140,Kuršumlijska Banja,207232,https://en.wikipedia.org/wiki/Kur%C5%A1umlijska_Banja
http://www.wikidata.org/entity/Q1096108,Kutha,893977,https://en.wikipedia.org/wiki/Kutha
http://www.wikidata.org/entity/Q155975,Kutná Hora,118793,https://en.wikipedia.org/wiki/Kutn%C3%A1_Hora
http://www.wikidata.org/entity/Q3103126,Kučajna,207230,https://en.wikipedia.org/wiki/Ku%C4%8Dajna
http://www.wikidata.org/entity/Q13526297,Kydantidai,579998,https://en.wikipedia.org/wiki/Cydantidae
http://www.wikidata.org/entity/Q3200897,Kydathenaion,582862,https://en.wikipedia.org/wiki/Cydathenaeum
http://www.wikidata.org/entity/Q1481525,Kydonia,465938,https://en.wikipedia.org/wiki/Kydonia
http://www.wikidata.org/entity/Q1481525,Kydonia,589886,https://en.wikipedia.org/wiki/Kydonia
http://www.wikidata.org/entity/Q18590893,Kyjice,118794,
http://www.wikidata.org/entity/Q25018940,Kynosoura,580003,
http://www.wikidata.org/entity/Q12879552,Kynosoura (Salamina),580002,
http://www.wikidata.org/entity/Q1026705,Kyparissia,570397,https://en.wikipedia.org/wiki/Kyparissia
http://www.wikidata.org/entity/Q16549185,Kyparissia  (ancient Laconia),570396,https://en.wikipedia.org/wiki/Cyparissia_(Laconia)
http://www.wikidata.org/entity/Q17625260,Kyrbissos,606323,https://en.wikipedia.org/wiki/Kyrbissos
http://www.wikidata.org/entity/Q114571906,Kythera,570400,https://en.wikipedia.org/wiki/Cythera_(ancient_town)
http://www.wikidata.org/entity/Q13478863,Kytheros,580004,https://en.wikipedia.org/wiki/Cytherus
http://www.wikidata.org/entity/Q207239,Kythira,570186,https://en.wikipedia.org/wiki/Kythira
